"","x","y","eligible","inducted"
"10495",95,105,0,0
"10496",96,105,0,0
"10497",97,105,0,0
"10498",98,105,0,0
"10499",99,105,0,0
"10500",100,105,0,0
"10501",1,106,0,0
"10502",2,106,0,0
"10503",3,106,0,0
"10504",4,106,0,0
"10505",5,106,0,0
"10506",6,106,0,0
"10507",7,106,0,0
"10508",8,106,0,0
"10509",9,106,0,0
"10510",10,106,0,0
"10511",11,106,0,0
"10512",12,106,0,0
"10513",13,106,0,0
"10514",14,106,0,0
"10515",15,106,0,0
"10516",16,106,0,0
"10517",17,106,0,0
"10518",18,106,0,0
"10519",19,106,0,0
"10520",20,106,0,0
"10521",21,106,0,0
"10522",22,106,0,0
"10523",23,106,0,0
"10524",24,106,0,0
"10525",25,106,0,0
"10526",26,106,0,0
"10527",27,106,0,0
"10528",28,106,0,0
"10529",29,106,0,0
"10530",30,106,0,0
"10531",31,106,0,0
"10532",32,106,0,0
"10533",33,106,0,0
"10534",34,106,0,0
"10535",35,106,0,0
"10536",36,106,0,0
"10537",37,106,0,0
"10538",38,106,0,0
"10539",39,106,0,0
"10540",40,106,0,0
"10541",41,106,0,0
"10542",42,106,0,0
"10543",43,106,0,0
"10544",44,106,0,0
"10545",45,106,0,0
"10546",46,106,0,0
"10547",47,106,0,0
"10548",48,106,0,0
"10549",49,106,0,0
"10550",50,106,0,0
"10551",51,106,0,0
"10552",52,106,0,0
"10553",53,106,0,0
"10554",54,106,0,0
"10555",55,106,0,0
"10556",56,106,0,0
"10557",57,106,0,0
"10558",58,106,0,0
"10559",59,106,0,0
"10560",60,106,0,0
"10561",61,106,0,0
"10562",62,106,0,0
"10563",63,106,0,0
"10564",64,106,0,0
"10565",65,106,0,0
"10566",66,106,0,0
"10567",67,106,0,0
"10568",68,106,0,0
"10569",69,106,0,0
"10570",70,106,0,0
"10571",71,106,0,0
"10572",72,106,0,0
"10573",73,106,0,0
"10574",74,106,0,0
"10575",75,106,0,0
"10576",76,106,0,0
"10577",77,106,0,0
"10578",78,106,0,0
"10579",79,106,0,0
"10580",80,106,0,0
"10581",81,106,0,0
"10582",82,106,0,0
"10583",83,106,0,0
"10584",84,106,0,0
"10585",85,106,0,0
"10586",86,106,0,0
"10587",87,106,0,0
"10588",88,106,0,0
"10589",89,106,0,0
"10590",90,106,0,0
"10591",91,106,0,0
"10592",92,106,0,0
"10593",93,106,0,0
"10594",94,106,0,0
"10595",95,106,0,0
"10596",96,106,0,0
"10597",97,106,0,0
"10598",98,106,0,0
"10599",99,106,0,0
"10600",100,106,0,0
"10601",1,107,0,0
"10602",2,107,0,0
"10603",3,107,0,0
"10604",4,107,0,0
"10605",5,107,0,0
"10606",6,107,0,0
"10607",7,107,0,0
"10608",8,107,0,0
"10609",9,107,0,0
"10610",10,107,0,0
"10611",11,107,0,0
"10612",12,107,0,0
"10613",13,107,0,0
"10614",14,107,0,0
"10615",15,107,0,0
"10616",16,107,0,0
"10617",17,107,0,0
"10618",18,107,0,0
"10619",19,107,0,0
"10620",20,107,0,0
"10621",21,107,0,0
"10622",22,107,0,0
"10623",23,107,0,0
"10624",24,107,0,0
"10625",25,107,0,0
"10626",26,107,0,0
"10627",27,107,0,0
"10628",28,107,0,0
"10629",29,107,0,0
"10630",30,107,0,0
"10631",31,107,0,0
"10632",32,107,0,0
"10633",33,107,0,0
"10634",34,107,0,0
"10635",35,107,0,0
"10636",36,107,0,0
"10637",37,107,0,0
"10638",38,107,0,0
"10639",39,107,0,0
"10640",40,107,0,0
"10641",41,107,0,0
"10642",42,107,0,0
"10643",43,107,0,0
"10644",44,107,0,0
"10645",45,107,0,0
"10646",46,107,0,0
"10647",47,107,0,0
"10648",48,107,0,0
"10649",49,107,0,0
"10650",50,107,0,0
"10651",51,107,0,0
"10652",52,107,0,0
"10653",53,107,0,0
"10654",54,107,0,0
"10655",55,107,0,0
"10656",56,107,0,0
"10657",57,107,0,0
"10658",58,107,0,0
"10659",59,107,0,0
"10660",60,107,0,0
"10661",61,107,0,0
"10662",62,107,0,0
"10663",63,107,0,0
"10664",64,107,0,0
"10665",65,107,0,0
"10666",66,107,0,0
"10667",67,107,0,0
"10668",68,107,0,0
"10669",69,107,0,0
"10670",70,107,0,0
"10671",71,107,0,0
"10672",72,107,0,0
"10673",73,107,0,0
"10674",74,107,0,0
"10675",75,107,0,0
"10676",76,107,0,0
"10677",77,107,0,0
"10678",78,107,0,0
"10679",79,107,0,0
"10680",80,107,0,0
"10681",81,107,0,0
"10682",82,107,0,0
"10683",83,107,0,0
"10684",84,107,0,0
"10685",85,107,0,0
"10686",86,107,0,0
"10687",87,107,0,0
"10688",88,107,0,0
"10689",89,107,0,0
"10690",90,107,0,0
"10691",91,107,0,0
"10692",92,107,0,0
"10693",93,107,0,0
"10694",94,107,0,0
"10695",95,107,0,0
"10696",96,107,0,0
"10697",97,107,0,0
"10698",98,107,0,0
"10699",99,107,0,0
"10700",100,107,0,0
"10701",1,108,0,0
"10702",2,108,0,0
"10703",3,108,0,0
"10704",4,108,0,0
"10705",5,108,0,0
"10706",6,108,0,0
"10707",7,108,0,0
"10708",8,108,0,0
"10709",9,108,0,0
"10710",10,108,0,0
"10711",11,108,0,0
"10712",12,108,0,0
"10713",13,108,0,0
"10714",14,108,0,0
"10715",15,108,0,0
"10716",16,108,0,0
"10717",17,108,0,0
"10718",18,108,0,0
"10719",19,108,0,0
"10720",20,108,0,0
"10721",21,108,0,0
"10722",22,108,0,0
"10723",23,108,0,0
"10724",24,108,0,0
"10725",25,108,0,0
"10726",26,108,0,0
"10727",27,108,0,0
"10728",28,108,0,0
"10729",29,108,0,0
"10730",30,108,0,0
"10731",31,108,0,0
"10732",32,108,0,0
"10733",33,108,0,0
"10734",34,108,0,0
"10735",35,108,0,0
"10736",36,108,0,0
"10737",37,108,0,0
"10738",38,108,0,0
"10739",39,108,0,0
"10740",40,108,0,0
"10741",41,108,0,0
"10742",42,108,0,0
"10743",43,108,0,0
"10744",44,108,0,0
"10745",45,108,0,0
"10746",46,108,0,0
"10747",47,108,0,0
"10748",48,108,0,0
"10749",49,108,0,0
"10750",50,108,0,0
"10751",51,108,0,0
"10752",52,108,0,0
"10753",53,108,0,0
"10754",54,108,0,0
"10755",55,108,0,0
"10756",56,108,0,0
"10757",57,108,0,0
"10758",58,108,0,0
"10759",59,108,0,0
"10760",60,108,0,0
"10761",61,108,0,0
"10762",62,108,0,0
"10763",63,108,0,0
"10764",64,108,0,0
"10765",65,108,0,0
"10766",66,108,0,0
"10767",67,108,0,0
"10768",68,108,0,0
"10769",69,108,0,0
"10770",70,108,0,0
"10771",71,108,0,0
"10772",72,108,0,0
"10773",73,108,0,0
"10774",74,108,0,0
"10775",75,108,0,0
"10776",76,108,0,0
"10777",77,108,0,0
"10778",78,108,0,0
"10779",79,108,0,0
"10780",80,108,0,0
"10781",81,108,0,0
"10782",82,108,0,0
"10783",83,108,0,0
"10784",84,108,0,0
"10785",85,108,0,0
"10786",86,108,0,0
"10787",87,108,0,0
"10788",88,108,0,0
"10789",89,108,0,0
"10790",90,108,0,0
"10791",91,108,0,0
"10792",92,108,0,0
"10793",93,108,0,0
"10794",94,108,0,0
"10795",95,108,0,0
"10796",96,108,0,0
"10797",97,108,0,0
"10798",98,108,0,0
"10799",99,108,0,0
"10800",100,108,0,0
"10801",1,109,0,0
"10802",2,109,0,0
"10803",3,109,0,0
"10804",4,109,0,0
"10805",5,109,0,0
"10806",6,109,0,0
"10807",7,109,0,0
"10808",8,109,0,0
"10809",9,109,0,0
"10810",10,109,0,0
"10811",11,109,0,0
"10812",12,109,0,0
"10813",13,109,0,0
"10814",14,109,0,0
"10815",15,109,0,0
"10816",16,109,0,0
"10817",17,109,0,0
"10818",18,109,0,0
"10819",19,109,0,0
"10820",20,109,0,0
"10821",21,109,0,0
"10822",22,109,0,0
"10823",23,109,0,0
"10824",24,109,0,0
"10825",25,109,0,0
"10826",26,109,0,0
"10827",27,109,0,0
"10828",28,109,0,0
"10829",29,109,0,0
"10830",30,109,0,0
"10831",31,109,0,0
"10832",32,109,0,0
"10833",33,109,0,0
"10834",34,109,0,0
"10835",35,109,0,0
"10836",36,109,0,0
"10837",37,109,0,0
"10838",38,109,0,0
"10839",39,109,0,0
"10840",40,109,0,0
"10841",41,109,0,0
"10842",42,109,0,0
"10843",43,109,0,0
"10844",44,109,0,0
"10845",45,109,0,0
"10846",46,109,0,0
"10847",47,109,0,0
"10848",48,109,0,0
"10849",49,109,0,0
"10850",50,109,0,0
"10851",51,109,0,0
"10852",52,109,0,0
"10853",53,109,0,0
"10854",54,109,0,0
"10855",55,109,0,0
"10856",56,109,0,0
"10857",57,109,0,0
"10858",58,109,0,0
"10859",59,109,0,0
"10860",60,109,0,0
"10861",61,109,0,0
"10862",62,109,0,0
"10863",63,109,0,0
"10864",64,109,0,0
"10865",65,109,0,0
"10866",66,109,0,0
"10867",67,109,0,0
"10868",68,109,0,0
"10869",69,109,0,0
"10870",70,109,0,0
"10871",71,109,0,0
"10872",72,109,0,0
"10873",73,109,0,0
"10874",74,109,0,0
"10875",75,109,0,0
"10876",76,109,0,0
"10877",77,109,0,0
"10878",78,109,0,0
"10879",79,109,0,0
"10880",80,109,0,0
"10881",81,109,0,0
"10882",82,109,0,0
"10883",83,109,0,0
"10884",84,109,0,0
"10885",85,109,0,0
"10886",86,109,0,0
"10887",87,109,0,0
"10888",88,109,0,0
"10889",89,109,0,0
"10890",90,109,0,0
"10891",91,109,0,0
"10892",92,109,0,0
"10893",93,109,0,0
"10894",94,109,0,0
"10895",95,109,0,0
"10896",96,109,0,0
"10897",97,109,0,0
"10898",98,109,0,0
"10899",99,109,0,0
"10900",100,109,0,0
"10901",1,110,0,0
"10902",2,110,0,0
"10903",3,110,0,0
"10904",4,110,0,0
"10905",5,110,0,0
"10906",6,110,0,0
"10907",7,110,0,0
"10908",8,110,0,0
"10909",9,110,0,0
"10910",10,110,0,0
"10911",11,110,0,0
"10912",12,110,0,0
"10913",13,110,0,0
"10914",14,110,0,0
"10915",15,110,0,0
"10916",16,110,0,0
"10917",17,110,0,0
"10918",18,110,0,0
"10919",19,110,0,0
"10920",20,110,0,0
"10921",21,110,0,0
"10922",22,110,0,0
"10923",23,110,0,0
"10924",24,110,0,0
"10925",25,110,0,0
"10926",26,110,0,0
"10927",27,110,0,0
"10928",28,110,0,0
"10929",29,110,0,0
"10930",30,110,0,0
"10931",31,110,0,0
"10932",32,110,0,0
"10933",33,110,0,0
"10934",34,110,0,0
"10935",35,110,0,0
"10936",36,110,0,0
"10937",37,110,0,0
"10938",38,110,0,0
"10939",39,110,0,0
"10940",40,110,0,0
"10941",41,110,0,0
"10942",42,110,0,0
"10943",43,110,0,0
"10944",44,110,0,0
"10945",45,110,0,0
"10946",46,110,0,0
"10947",47,110,0,0
"10948",48,110,0,0
"10949",49,110,0,0
"10950",50,110,0,0
"10951",51,110,0,0
"10952",52,110,0,0
"10953",53,110,0,0
"10954",54,110,0,0
"10955",55,110,0,0
"10956",56,110,0,0
"10957",57,110,0,0
"10958",58,110,0,0
"10959",59,110,0,0
"10960",60,110,0,0
"10961",61,110,0,0
"10962",62,110,0,0
"10963",63,110,0,0
"10964",64,110,0,0
"10965",65,110,0,0
"10966",66,110,0,0
"10967",67,110,0,0
"10968",68,110,0,0
"10969",69,110,0,0
"10970",70,110,0,0
"10971",71,110,0,0
"10972",72,110,0,0
"10973",73,110,0,0
"10974",74,110,0,0
"10975",75,110,0,0
"10976",76,110,0,0
"10977",77,110,0,0
"10978",78,110,0,0
"10979",79,110,0,0
"10980",80,110,0,0
"10981",81,110,0,0
"10982",82,110,0,0
"10983",83,110,0,0
"10984",84,110,0,0
"10985",85,110,0,0
"10986",86,110,0,0
"10987",87,110,0,0
"10988",88,110,0,0
"10989",89,110,0,0
"10990",90,110,0,0
"10991",91,110,0,0
"10992",92,110,0,0
"10993",93,110,0,0
"10994",94,110,0,0
"10995",95,110,0,0
"10996",96,110,0,0
"10997",97,110,0,0
"10998",98,110,0,0
"10999",99,110,0,0
"11000",100,110,0,0
"11001",1,111,0,0
"11002",2,111,0,0
"11003",3,111,0,0
"11004",4,111,0,0
"11005",5,111,0,0
"11006",6,111,0,0
"11007",7,111,0,0
"11008",8,111,0,0
"11009",9,111,0,0
"11010",10,111,0,0
"11011",11,111,0,0
"11012",12,111,0,0
"11013",13,111,0,0
"11014",14,111,0,0
"11015",15,111,0,0
"11016",16,111,0,0
"11017",17,111,0,0
"11018",18,111,0,0
"11019",19,111,0,0
"11020",20,111,0,0
"11021",21,111,0,0
"11022",22,111,0,0
"11023",23,111,0,0
"11024",24,111,0,0
"11025",25,111,0,0
"11026",26,111,0,0
"11027",27,111,0,0
"11028",28,111,0,0
"11029",29,111,0,0
"11030",30,111,0,0
"11031",31,111,0,0
"11032",32,111,0,0
"11033",33,111,0,0
"11034",34,111,0,0
"11035",35,111,0,0
"11036",36,111,0,0
"11037",37,111,0,0
"11038",38,111,0,0
"11039",39,111,0,0
"11040",40,111,0,0
"11041",41,111,0,0
"11042",42,111,0,0
"11043",43,111,0,0
"11044",44,111,0,0
"11045",45,111,0,0
"11046",46,111,0,0
"11047",47,111,0,0
"11048",48,111,0,0
"11049",49,111,0,0
"11050",50,111,0,0
"11051",51,111,0,0
"11052",52,111,0,0
"11053",53,111,0,0
"11054",54,111,0,0
"11055",55,111,0,0
"11056",56,111,0,0
"11057",57,111,0,0
"11058",58,111,0,0
"11059",59,111,0,0
"11060",60,111,0,0
"11061",61,111,0,0
"11062",62,111,0,0
"11063",63,111,0,0
"11064",64,111,0,0
"11065",65,111,0,0
"11066",66,111,0,0
"11067",67,111,0,0
"11068",68,111,0,0
"11069",69,111,0,0
"11070",70,111,0,0
"11071",71,111,0,0
"11072",72,111,0,0
"11073",73,111,0,0
"11074",74,111,0,0
"11075",75,111,0,0
"11076",76,111,0,0
"11077",77,111,0,0
"11078",78,111,0,0
"11079",79,111,0,0
"11080",80,111,0,0
"11081",81,111,0,0
"11082",82,111,0,0
"11083",83,111,0,0
"11084",84,111,0,0
"11085",85,111,0,0
"11086",86,111,0,0
"11087",87,111,0,0
"11088",88,111,0,0
"11089",89,111,0,0
"11090",90,111,0,0
"11091",91,111,0,0
"11092",92,111,0,0
"11093",93,111,0,0
"11094",94,111,0,0
"11095",95,111,0,0
"11096",96,111,0,0
"11097",97,111,0,0
"11098",98,111,0,0
"11099",99,111,0,0
"11100",100,111,0,0
"11101",1,112,0,0
"11102",2,112,0,0
"11103",3,112,0,0
"11104",4,112,0,0
"11105",5,112,0,0
"11106",6,112,0,0
"11107",7,112,0,0
"11108",8,112,0,0
"11109",9,112,0,0
"11110",10,112,0,0
"11111",11,112,0,0
"11112",12,112,0,0
"11113",13,112,0,0
"11114",14,112,0,0
"11115",15,112,0,0
"11116",16,112,0,0
"11117",17,112,0,0
"11118",18,112,0,0
"11119",19,112,0,0
"11120",20,112,0,0
"11121",21,112,0,0
"11122",22,112,0,0
"11123",23,112,0,0
"11124",24,112,0,0
"11125",25,112,0,0
"11126",26,112,0,0
"11127",27,112,0,0
"11128",28,112,0,0
"11129",29,112,0,0
"11130",30,112,0,0
"11131",31,112,0,0
"11132",32,112,0,0
"11133",33,112,0,0
"11134",34,112,0,0
"11135",35,112,0,0
"11136",36,112,0,0
"11137",37,112,0,0
"11138",38,112,0,0
"11139",39,112,0,0
"11140",40,112,0,0
"11141",41,112,0,0
"11142",42,112,0,0
"11143",43,112,0,0
"11144",44,112,0,0
"11145",45,112,0,0
"11146",46,112,0,0
"11147",47,112,0,0
"11148",48,112,0,0
"11149",49,112,0,0
"11150",50,112,0,0
"11151",51,112,0,0
"11152",52,112,0,0
"11153",53,112,0,0
"11154",54,112,0,0
"11155",55,112,0,0
"11156",56,112,0,0
"11157",57,112,0,0
"11158",58,112,0,0
"11159",59,112,0,0
"11160",60,112,0,0
"11161",61,112,0,0
"11162",62,112,0,0
"11163",63,112,0,0
"11164",64,112,0,0
"11165",65,112,0,0
"11166",66,112,0,0
"11167",67,112,0,0
"11168",68,112,0,0
"11169",69,112,0,0
"11170",70,112,0,0
"11171",71,112,0,0
"11172",72,112,0,0
"11173",73,112,0,0
"11174",74,112,0,0
"11175",75,112,0,0
"11176",76,112,0,0
"11177",77,112,0,0
"11178",78,112,0,0
"11179",79,112,0,0
"11180",80,112,0,0
"11181",81,112,0,0
"11182",82,112,0,0
"11183",83,112,0,0
"11184",84,112,0,0
"11185",85,112,0,0
"11186",86,112,0,0
"11187",87,112,0,0
"11188",88,112,0,0
"11189",89,112,0,0
"11190",90,112,0,0
"11191",91,112,0,0
"11192",92,112,0,0
"11193",93,112,0,0
"11194",94,112,0,0
"11195",95,112,0,0
"11196",96,112,0,0
"11197",97,112,0,0
"11198",98,112,0,0
"11199",99,112,0,0
"11200",100,112,0,0
"11201",1,113,0,0
"11202",2,113,0,0
"11203",3,113,0,0
"11204",4,113,0,0
"11205",5,113,0,0
"11206",6,113,0,0
"11207",7,113,0,0
"11208",8,113,0,0
"11209",9,113,0,0
"11210",10,113,0,0
"11211",11,113,0,0
"11212",12,113,0,0
"11213",13,113,0,0
"11214",14,113,0,0
"11215",15,113,0,0
"11216",16,113,0,0
"11217",17,113,0,0
"11218",18,113,0,0
"11219",19,113,0,0
"11220",20,113,0,0
"11221",21,113,0,0
"11222",22,113,0,0
"11223",23,113,0,0
"11224",24,113,0,0
"11225",25,113,0,0
"11226",26,113,0,0
"11227",27,113,0,0
"11228",28,113,0,0
"11229",29,113,0,0
"11230",30,113,0,0
"11231",31,113,0,0
"11232",32,113,0,0
"11233",33,113,0,0
"11234",34,113,0,0
"11235",35,113,0,0
"11236",36,113,0,0
"11237",37,113,0,0
"11238",38,113,0,0
"11239",39,113,0,0
"11240",40,113,0,0
"11241",41,113,0,0
"11242",42,113,0,0
"11243",43,113,0,0
"11244",44,113,0,0
"11245",45,113,0,0
"11246",46,113,0,0
"11247",47,113,0,0
"11248",48,113,0,0
"11249",49,113,0,0
"11250",50,113,0,0
"11251",51,113,0,0
"11252",52,113,0,0
"11253",53,113,0,0
"11254",54,113,0,0
"11255",55,113,0,0
"11256",56,113,0,0
"11257",57,113,0,0
"11258",58,113,0,0
"11259",59,113,0,0
"11260",60,113,0,0
"11261",61,113,0,0
"11262",62,113,0,0
"11263",63,113,0,0
"11264",64,113,0,0
"11265",65,113,0,0
"11266",66,113,0,0
"11267",67,113,0,0
"11268",68,113,0,0
"11269",69,113,0,0
"11270",70,113,0,0
"11271",71,113,0,0
"11272",72,113,0,0
"11273",73,113,0,0
"11274",74,113,0,0
"11275",75,113,0,0
"11276",76,113,0,0
"11277",77,113,0,0
"11278",78,113,0,0
"11279",79,113,0,0
"11280",80,113,0,0
"11281",81,113,0,0
"11282",82,113,0,0
"11283",83,113,0,0
"11284",84,113,0,0
"11285",85,113,0,0
"11286",86,113,0,0
"11287",87,113,0,0
"11288",88,113,0,0
"11289",89,113,0,0
"11290",90,113,0,0
"11291",91,113,0,0
"11292",92,113,0,0
"11293",93,113,0,0
"11294",94,113,0,0
"11295",95,113,0,0
"11296",96,113,0,0
"11297",97,113,0,0
"11298",98,113,0,0
"11299",99,113,0,0
"11300",100,113,0,0
"11301",1,114,0,0
"11302",2,114,0,0
"11303",3,114,0,0
"11304",4,114,0,0
"11305",5,114,0,0
"11306",6,114,0,0
"11307",7,114,0,0
"11308",8,114,0,0
"11309",9,114,0,0
"11310",10,114,0,0
"11311",11,114,0,0
"11312",12,114,0,0
"11313",13,114,0,0
"11314",14,114,0,0
"11315",15,114,0,0
"11316",16,114,0,0
"11317",17,114,0,0
"11318",18,114,0,0
"11319",19,114,0,0
"11320",20,114,0,0
"11321",21,114,0,0
"11322",22,114,0,0
"11323",23,114,0,0
"11324",24,114,0,0
"11325",25,114,0,0
"11326",26,114,0,0
"11327",27,114,0,0
"11328",28,114,0,0
"11329",29,114,0,0
"11330",30,114,0,0
"11331",31,114,0,0
"11332",32,114,0,0
"11333",33,114,0,0
"11334",34,114,0,0
"11335",35,114,0,0
"11336",36,114,0,0
"11337",37,114,0,0
"11338",38,114,0,0
"11339",39,114,0,0
"11340",40,114,0,0
"11341",41,114,0,0
"11342",42,114,0,0
"11343",43,114,0,0
"11344",44,114,0,0
"11345",45,114,0,0
"11346",46,114,0,0
"11347",47,114,0,0
"11348",48,114,0,0
"11349",49,114,0,0
"11350",50,114,0,0
"11351",51,114,0,0
"11352",52,114,0,0
"11353",53,114,0,0
"11354",54,114,0,0
"11355",55,114,0,0
"11356",56,114,0,0
"11357",57,114,0,0
"11358",58,114,0,0
"11359",59,114,0,0
"11360",60,114,0,0
"11361",61,114,0,0
"11362",62,114,0,0
"11363",63,114,0,0
"11364",64,114,0,0
"11365",65,114,0,0
"11366",66,114,0,0
"11367",67,114,0,0
"11368",68,114,0,0
"11369",69,114,0,0
"11370",70,114,0,0
"11371",71,114,0,0
"11372",72,114,0,0
"11373",73,114,0,0
"11374",74,114,0,0
"11375",75,114,0,0
"11376",76,114,0,0
"11377",77,114,0,0
"11378",78,114,0,0
"11379",79,114,0,0
"11380",80,114,0,0
"11381",81,114,0,0
"11382",82,114,0,0
"11383",83,114,0,0
"11384",84,114,0,0
"11385",85,114,0,0
"11386",86,114,0,0
"11387",87,114,0,0
"11388",88,114,0,0
"11389",89,114,0,0
"11390",90,114,0,0
"11391",91,114,0,0
"11392",92,114,0,0
"11393",93,114,0,0
"11394",94,114,0,0
"11395",95,114,0,0
"11396",96,114,0,0
"11397",97,114,0,0
"11398",98,114,0,0
"11399",99,114,0,0
"11400",100,114,0,0
"11401",1,115,0,0
"11402",2,115,0,0
"11403",3,115,0,0
"11404",4,115,0,0
"11405",5,115,0,0
"11406",6,115,0,0
"11407",7,115,0,0
"11408",8,115,0,0
"11409",9,115,0,0
"11410",10,115,0,0
"11411",11,115,0,0
"11412",12,115,0,0
"11413",13,115,0,0
"11414",14,115,0,0
"11415",15,115,0,0
"11416",16,115,0,0
"11417",17,115,0,0
"11418",18,115,0,0
"11419",19,115,0,0
"11420",20,115,0,0
"11421",21,115,0,0
"11422",22,115,0,0
"11423",23,115,0,0
"11424",24,115,0,0
"11425",25,115,0,0
"11426",26,115,0,0
"11427",27,115,0,0
"11428",28,115,0,0
"11429",29,115,0,0
"11430",30,115,0,0
"11431",31,115,0,0
"11432",32,115,0,0
"11433",33,115,0,0
"11434",34,115,0,0
"11435",35,115,0,0
"11436",36,115,0,0
"11437",37,115,0,0
"11438",38,115,0,0
"11439",39,115,0,0
"11440",40,115,0,0
"11441",41,115,0,0
"11442",42,115,0,0
"11443",43,115,0,0
"11444",44,115,0,0
"11445",45,115,0,0
"11446",46,115,0,0
"11447",47,115,0,0
"11448",48,115,0,0
"11449",49,115,0,0
"11450",50,115,0,0
"11451",51,115,0,0
"11452",52,115,0,0
"11453",53,115,0,0
"11454",54,115,0,0
"11455",55,115,0,0
"11456",56,115,0,0
"11457",57,115,0,0
"11458",58,115,0,0
"11459",59,115,0,0
"11460",60,115,0,0
"11461",61,115,0,0
"11462",62,115,0,0
"11463",63,115,0,0
"11464",64,115,0,0
"11465",65,115,0,0
"11466",66,115,0,0
"11467",67,115,0,0
"11468",68,115,0,0
"11469",69,115,0,0
"11470",70,115,0,0
"11471",71,115,0,0
"11472",72,115,0,0
"11473",73,115,0,0
"11474",74,115,0,0
"11475",75,115,0,0
"11476",76,115,0,0
"11477",77,115,0,0
"11478",78,115,0,0
"11479",79,115,0,0
"11480",80,115,0,0
"11481",81,115,0,0
"11482",82,115,0,0
"11483",83,115,0,0
"11484",84,115,0,0
"11485",85,115,0,0
"11486",86,115,0,0
"11487",87,115,0,0
"11488",88,115,0,0
"11489",89,115,0,0
"11490",90,115,0,0
"11491",91,115,0,0
"11492",92,115,0,0
"11493",93,115,0,0
"11494",94,115,0,0
"11495",95,115,0,0
"11496",96,115,0,0
"11497",97,115,0,0
"11498",98,115,0,0
"11499",99,115,0,0
"11500",100,115,0,0
"11501",1,116,0,0
"11502",2,116,0,0
"11503",3,116,0,0
"11504",4,116,0,0
"11505",5,116,0,0
"11506",6,116,0,0
"11507",7,116,0,0
"11508",8,116,0,0
"11509",9,116,0,0
"11510",10,116,0,0
"11511",11,116,0,0
"11512",12,116,0,0
"11513",13,116,0,0
"11514",14,116,0,0
"11515",15,116,0,0
"11516",16,116,0,0
"11517",17,116,0,0
"11518",18,116,0,0
"11519",19,116,0,0
"11520",20,116,0,0
"11521",21,116,0,0
"11522",22,116,0,0
"11523",23,116,0,0
"11524",24,116,0,0
"11525",25,116,0,0
"11526",26,116,0,0
"11527",27,116,0,0
"11528",28,116,0,0
"11529",29,116,0,0
"11530",30,116,0,0
"11531",31,116,0,0
"11532",32,116,0,0
"11533",33,116,0,0
"11534",34,116,0,0
"11535",35,116,0,0
"11536",36,116,0,0
"11537",37,116,0,0
"11538",38,116,0,0
"11539",39,116,0,0
"11540",40,116,0,0
"11541",41,116,0,0
"11542",42,116,0,0
"11543",43,116,0,0
"11544",44,116,0,0
"11545",45,116,0,0
"11546",46,116,0,0
"11547",47,116,0,0
"11548",48,116,0,0
"11549",49,116,0,0
"11550",50,116,0,0
"11551",51,116,0,0
"11552",52,116,0,0
"11553",53,116,0,0
"11554",54,116,0,0
"11555",55,116,0,0
"11556",56,116,0,0
"11557",57,116,0,0
"11558",58,116,0,0
"11559",59,116,0,0
"11560",60,116,0,0
"11561",61,116,0,0
"11562",62,116,0,0
"11563",63,116,0,0
"11564",64,116,0,0
"11565",65,116,0,0
"11566",66,116,0,0
"11567",67,116,0,0
"11568",68,116,0,0
"11569",69,116,0,0
"11570",70,116,0,0
"11571",71,116,0,0
"11572",72,116,0,0
"11573",73,116,0,0
"11574",74,116,0,0
"11575",75,116,0,0
"11576",76,116,0,0
"11577",77,116,0,0
"11578",78,116,0,0
"11579",79,116,0,0
"11580",80,116,0,0
"11581",81,116,0,0
"11582",82,116,0,0
"11583",83,116,0,0
"11584",84,116,0,0
"11585",85,116,0,0
"11586",86,116,0,0
"11587",87,116,0,0
"11588",88,116,0,0
"11589",89,116,0,0
"11590",90,116,0,0
"11591",91,116,0,0
"11592",92,116,0,0
"11593",93,116,0,0
"11594",94,116,0,0
"11595",95,116,0,0
"11596",96,116,0,0
"11597",97,116,0,0
"11598",98,116,0,0
"11599",99,116,0,0
"11600",100,116,0,0
"11601",1,117,0,0
"11602",2,117,0,0
"11603",3,117,0,0
"11604",4,117,0,0
"11605",5,117,0,0
"11606",6,117,0,0
"11607",7,117,0,0
"11608",8,117,0,0
"11609",9,117,0,0
"11610",10,117,0,0
"11611",11,117,0,0
"11612",12,117,0,0
"11613",13,117,0,0
"11614",14,117,0,0
"11615",15,117,0,0
"11616",16,117,0,0
"11617",17,117,0,0
"11618",18,117,0,0
"11619",19,117,0,0
"11620",20,117,0,0
"11621",21,117,0,0
"11622",22,117,0,0
"11623",23,117,0,0
"11624",24,117,0,0
"11625",25,117,0,0
"11626",26,117,0,0
"11627",27,117,0,0
"11628",28,117,0,0
"11629",29,117,0,0
"11630",30,117,0,0
"11631",31,117,0,0
"11632",32,117,0,0
"11633",33,117,0,0
"11634",34,117,0,0
"11635",35,117,0,0
"11636",36,117,0,0
"11637",37,117,0,0
"11638",38,117,0,0
"11639",39,117,0,0
"11640",40,117,0,0
"11641",41,117,0,0
"11642",42,117,0,0
"11643",43,117,0,0
"11644",44,117,0,0
"11645",45,117,0,0
"11646",46,117,0,0
"11647",47,117,0,0
"11648",48,117,0,0
"11649",49,117,0,0
"11650",50,117,0,0
"11651",51,117,0,0
"11652",52,117,0,0
"11653",53,117,0,0
"11654",54,117,0,0
"11655",55,117,0,0
"11656",56,117,0,0
"11657",57,117,0,0
"11658",58,117,0,0
"11659",59,117,0,0
